Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
Mercedes,Mercedes EQB,2024,65715.91035430222,0.0,Like New,Kampot,Grey,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2022,23303.34866589499,15195.0,Like New,Koh Kong,Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,08-11-2022,11,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,25085.8130597493,20286.0,Like New,Battambang,Silver,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Private,09-10-2023,10,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2022,69120.37191703654,1100.0,New,Kampong Cham,Blue,86/100,560-620,200,3.3,GB-T/CCS2,Private,05-05-2023,5,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,24935.546759005643,29400.0,Good,Sihanoukville,Cosmos Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,18-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2024,23119.63125827432,10153.0,New,Phnom Penh,Silver,45.1,312-401,130,7.9,GB-T/CCS2,Dealer,12-09-2024,9,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2022,72589.52518370462,32310.0,Excellent,Siem Reap,White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,08-01-2023,1,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2024,44776.38744618288,43512.0,New,Preah Vihear,Red,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,26-08-2024,8,,Synthetic (New Formula),Synthetic
BYD,BYD M9,2022,56473.05367862446,6825.0,Excellent,Phnom Penh,Silver,52,180 PHEV,180,,GB-T/CCS2,Private,16-01-2025,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2024,60595.81120714282,0.0,Excellent,Siem Reap,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,11-05-2025,5,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2023,22243.054713227382,0.0,Like New,Siem Reap,White,45.1,312-401,130,7.9,GB-T/CCS2,Authorized Dealer,23-05-2025,5,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2023,27921.697532577913,29904.0,Excellent,Phnom Penh,White,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Authorized Dealer,10-08-2021,8,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2023,61105.75607615756,11964.0,New,Phnom Penh,Black,123,438,300,6.5,GB-T/CCS2,Dealer,14-05-2025,5,,Synthetic (New Formula),Synthetic
MG,MG 5,2023,20599.8467240523,26854.0,New,Battambang,White,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,15-01-2025,1,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2024,13766.477358044354,28560.0,Like New,Preah Vihear,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-02-2025,2,,Synthetic (New Formula),Synthetic
BYD,BYD M9,2025,61347.103153714976,59940.0,Good,Phnom Penh,Blue,52,180 PHEV,180,,GB-T/CCS2,Authorized Dealer,11-04-2025,4,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2024,78749.16032352985,0.0,New,Phnom Penh,Silver,99.8,541,283,5.3,GB-T/CCS2,Private,26-02-2024,2,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2021,58125.91718301818,64206.0,Like New,Kampot,Grey,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2023,64335.15470857836,12780.0,Good,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,19-07-2024,7,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2022,39065.036636960234,38418.0,Excellent,Kratie,Silver,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Private,13-05-2025,5,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2023,45794.80392805966,47025.0,Excellent,Siem Reap,Grey,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,21-01-2025,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,57885.95642021517,8630.0,Like New,Phnom Penh,Grey,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,28-02-2024,2,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2025,57408.153807832074,17238.0,Fair,Phnom Penh,Red,64.7,417,150,8.6,GB-T/CCS2,Dealer,04-12-2022,12,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2023,44230.47328024255,51852.0,New,Phnom Penh,Black,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-09-2022,9,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2023,26981.34598667144,41750.0,New,Battambang,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Authorized Dealer,08-05-2024,5,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2024,55927.94314524107,11484.0,Like New,Battambang,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,18-01-2025,1,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,29800.39177112567,871.0,New,Kep,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Private,27-01-2021,1,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2025,36550.47924398757,26854.0,New,Preah Vihear,Grey,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,12-03-2023,3,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2025,63028.86063002881,19566.0,New,Phnom Penh,Green,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Dealer,26-08-2021,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2023,21576.25641394583,991.0,New,Phnom Penh,Grey,45.1,312-401,130,7.9,GB-T/CCS2,Private,24-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2025,29751.071813187205,0.0,New,Siem Reap,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Dealer,24-01-2025,1,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2021,48300.448449521464,1167.0,New,Phnom Penh,White,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,05-02-2022,2,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2022,51421.39360220491,51168.0,Like New,Sihanoukville,Grey,64.7,417,150,8.6,GB-T/CCS2,Private,27-02-2025,2,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2023,33113.017033294345,38760.0,Excellent,Siem Reap,Grey,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,23-12-2023,12,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,28184.745540079883,41667.0,Excellent,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,12-02-2024,2,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2023,24150.797422864685,0.0,Excellent,Phnom Penh,Black,42.8,301,120,8.5,GB-T/CCS2,Dealer,05-04-2024,4,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2024,28767.889201846825,19719.0,Excellent,Phnom Penh,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,09-11-2024,11,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,40734.113324551436,8325.0,New,Phnom Penh,Cosmos Black,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,12-01-2025,1,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2022,27306.887104209785,51852.0,New,Phnom Penh,Orange,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,21-04-2025,4,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2023,68129.94007249737,43440.0,Excellent,Sihanoukville,Black,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,14-07-2024,7,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 007,2024,67666.82251324058,17616.0,Like New,Phnom Penh,Red,75/100,530-688,310,3.5,GB-T/CCS2,Private,03-02-2025,2,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2023,76924.57080821918,7288.0,Excellent,Phnom Penh,Pearl White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,16-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2022,21931.15895246049,32973.0,Excellent,Phnom Penh,White,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,04-01-2023,1,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2024,63258.487575694264,35178.0,Like New,Phnom Penh,Blue,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Authorized Dealer,04-07-2022,7,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2023,44900.052335313674,6090.0,Excellent,Battambang,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,20-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2024,44866.74807826784,23400.0,New,Phnom Penh,Black,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Authorized Dealer,27-08-2024,8,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,28039.07413136119,52560.0,Like New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,24-08-2020,8,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2024,45531.80306449184,40330.0,Like New,Kep,Cosmos Black,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,10-12-2022,12,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,29198.959895621727,35800.0,New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,24-08-2020,8,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,24150.182485287252,20832.0,New,Phnom Penh,White,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,04-01-2023,1,,Synthetic (New Formula),Synthetic
Deepal,Deepal L07,2025,46450.16841190254,12912.0,Like New,Phnom Penh,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Private,01-02-2025,2,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2024,58858.55058885718,21489.0,Excellent,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,16-11-2024,11,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2023,24494.274779572886,4164.0,Excellent,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,09-02-2022,2,,Synthetic (New Formula),Synthetic
Xiaomi,Xiaomi SU7,2022,69866.92236941496,13536.0,New,Kampong Cham,Silver,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Dealer,20-05-2025,5,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2022,51511.537901027004,36372.0,Like New,Battambang,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,18-01-2025,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2023,43496.44016098841,24384.0,New,Koh Kong,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,03-05-2023,5,,Synthetic (New Formula),Synthetic
BYD,BYD Seagull,2025,20089.55135302128,18432.0,Like New,Phnom Penh,Silver,30/38.88,190-305,55,,GB-T/CCS2,Dealer,14-11-2024,11,,Synthetic (New Formula),Synthetic
MG,MG 5,2025,22004.110237479737,23914.0,Good,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,16-09-2025,9,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2023,56507.284988350315,8640.0,Good,Phnom Penh,Black,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Private,18-09-2024,9,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,24171.213630682094,25885.0,Good,Phnom Penh,White,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,04-01-2023,1,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2024,44762.73822171954,26900.0,New,Phnom Penh,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,25-08-2022,8,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 7,2020,34296.341772165244,7344.0,Like New,Battambang,Black,71.8/91.3,460-567,230,4.5,GB-T/CCS2,Private,24-06-2024,6,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2025,13144.507485352653,23914.0,Excellent,Phnom Penh,Black,41.3,403,80,,GB-T/CCS2,Authorized Dealer,11-10-2024,10,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2024,65311.34441708482,13454.0,Good,Sihanoukville,Red,66.5,419,168,8.0,GB-T/CCS2,Dealer,26-07-2024,7,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,57521.7830973685,1039.0,Like New,Battambang,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,15-04-2023,4,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2025,45899.66508305761,19362.0,Like New,Kampot,Blue,66/87.5,435-570,190,6.2,GB-T/CCS2,Dealer,13-04-2024,4,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2024,62176.410686417774,3444.0,Excellent,Kampot,Grey,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2022,37708.9028319683,0.0,New,Siem Reap,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,21-07-2022,7,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2024,61944.21059694721,9185.0,Good,Phnom Penh,Grey,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,19-02-2024,2,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2024,57972.62631327148,27690.0,Good,Sihanoukville,Grey,64.7,417,150,8.6,GB-T/CCS2,Private,27-02-2025,2,,Synthetic (New Formula),Synthetic
Deepal,Deepal L07,2025,46450.16841190254,16439.0,Like New,Phnom Penh,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Private,01-02-2025,2,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,24408.40904929835,2202.0,New,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,26-01-2024,1,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,25670.0532588261,4120.0,New,Battambang,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2023,4,,Synthetic (New Formula),Synthetic
MG,MG 5,2024,21634.871070188707,0.0,New,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,16-09-2025,9,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2020,42887.529071362056,4425.0,New,Phnom Penh,White,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,11-08-2025,8,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,30008.0,Like New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,23-04-2025,4,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,42276.10575977174,6624.0,Like New,Battambang,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,20-08-2025,8,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2024,57170.749605074474,32800.0,New,Phnom Penh,Orange,40,200 PHEV,330,4.8,GB-T/CCS2,Private,13-04-2025,4,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2024,24660.94677655813,1167.0,Excellent,Sihanoukville,Grey,45.1,312-401,130,7.9,GB-T/CCS2,Dealer,25-12-2024,12,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2020,46543.98221465529,21275.0,Like New,Siem Reap,Silver,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Private,13-05-2024,5,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2025,51837.080448371955,8728.0,Like New,Kampot,White,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,04-12-2024,12,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,30573.666625055546,38418.0,New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,12-02-2024,2,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2024,21620.7380647877,36680.0,Excellent,Battambang,White,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,21-04-2025,4,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,22913.436186844716,13787.0,Fair,Koh Kong,Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,08-11-2022,11,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr X,2025,54349.339073541276,0.0,New,Phnom Penh,Pearl White,66,440,200,5.6,GB-T/CCS2,Private,19-09-2025,9,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2024,67411.18014116363,43513.0,New,Phnom Penh,Silver,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,18-05-2022,5,,Synthetic (New Formula),Synthetic
MG,MG 5,2025,22004.110237479737,4308.0,New,Siem Reap,Blue,61.1,403,130,7.7,GB-T/CCS2,Dealer,06-02-2024,2,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2025,21497.93526259704,45360.0,New,Preah Vihear,White,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,01-05-2024,5,,Synthetic (New Formula),Synthetic
MG,MG 5,2022,19432.92960784696,8992.0,New,Siem Reap,Blue,61.1,403,130,7.7,GB-T/CCS2,Dealer,06-02-2024,2,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2024,45866.753653251166,52982.0,Excellent,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Private,26-07-2024,7,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2023,27625.29709060507,17190.0,New,Phnom Penh,White,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,09-06-2024,6,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2025,21497.93526259704,1158.0,Fair,Preah Vihear,White,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,01-05-2024,5,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2022,41434.08755836412,34485.0,Like New,Battambang,Silver,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,24-05-2023,5,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,15195.0,Like New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,10-04-2021,4,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2025,21497.93526259704,12446.0,Excellent,Sihanoukville,Red,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,04-07-2025,7,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,24433.032456380337,7511.0,Like New,Phnom Penh,Pearl White,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,15-10-2023,10,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2022,53170.95451098359,33252.0,New,Phnom Penh,White,40,200 PHEV,330,4.8,GB-T/CCS2,Private,07-01-2024,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,42124.09105802336,24465.0,Like New,Kampot,Blue,60/82,430-576,208,6.1,GB-T/CCS2,Private,13-04-2022,4,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2023,75558.70140570354,29636.0,Good,Sihanoukville,White,99.8,541,283,5.3,GB-T/CCS2,Dealer,28-12-2023,12,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2025,59624.64596762436,28106.0,Like New,Battambang,Blue,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Private,26-12-2021,12,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2025,57356.460286725756,0.0,Like New,Sihanoukville,Silver,40,200 PHEV,330,4.8,GB-T/CCS2,Authorized Dealer,17-07-2023,7,,Synthetic (New Formula),Synthetic
AION,AION V,2023,36844.49219144086,26992.0,New,Phnom Penh,White,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,01-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2023,60814.809659931576,15418.0,Like New,Phnom Penh,White,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Authorized Dealer,22-01-2025,1,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 7,2025,41398.36935242597,30082.0,Like New,Phnom Penh,Blue,71.8/91.3,460-567,230,4.5,GB-T/CCS2,Authorized Dealer,11-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2025,63028.86063002881,0.0,Like New,Phnom Penh,Silver,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Private,12-01-2024,1,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,27171.381832205472,27300.0,Excellent,Phnom Penh,Cosmos Black,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Authorized Dealer,09-11-2021,11,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2025,57356.460286725756,5120.0,Like New,Siem Reap,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Private,10-10-2023,10,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2025,64772.08991379842,34485.0,New,Phnom Penh,White,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,11-12-2021,12,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2023,54442.001615482965,39039.0,New,Sihanoukville,Grey,64.7,417,150,8.6,GB-T/CCS2,Private,27-02-2025,2,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2022,11901.0596199803,39790.0,Fair,Phnom Penh,Pearl White,41.3,403,80,,GB-T/CCS2,Dealer,01-05-2022,5,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,29141.591397547298,6902.0,Like New,Phnom Penh,White,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,21-01-2022,1,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2024,62307.05762615232,17388.0,New,Phnom Penh,Silver,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,28-08-2022,8,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2024,50684.269916743644,13454.0,Excellent,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Dealer,07-01-2025,1,,Synthetic (New Formula),Synthetic
AION,AION Y Plus,2024,32881.546080989516,14235.0,Excellent,Phnom Penh,Silver,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Authorized Dealer,02-01-2025,1,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr X,2025,54349.339073541276,10439.0,Excellent,Kep,Cosmos Black,66,440,200,5.6,GB-T/CCS2,Private,04-02-2024,2,,Synthetic (New Formula),Synthetic
AION,AION ES,2023,28090.390865031837,10439.0,Like New,Sihanoukville,Blue,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,08-06-2024,6,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,28783.447618215752,39732.0,New,Kep,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Private,27-01-2021,1,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2022,11196.881862407998,33635.0,Like New,Battambang,Blue,41.3,403,80,,GB-T/CCS2,Authorized Dealer,11-04-2024,4,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2020,35334.26187927275,16352.0,Like New,Phnom Penh,Silver,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,12-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2025,59624.64596762436,52871.0,Excellent,Kampong Cham,White,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Authorized Dealer,19-05-2022,5,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2022,54237.61486551422,26564.0,Excellent,Kep,White,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Dealer,09-08-2023,8,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2022,67861.81212474519,0.0,Excellent,Phnom Penh,Silver,99.8,541,283,5.3,GB-T/CCS2,Private,26-02-2024,2,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2024,66699.55925848466,2202.0,New,Phnom Penh,Silver,123,438,300,6.5,GB-T/CCS2,Private,16-11-2023,11,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2025,13144.507485352653,41209.0,Excellent,Phnom Penh,White,41.3,403,80,,GB-T/CCS2,Private,25-07-2024,7,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2021,64195.783660829504,4895.0,Good,Sihanoukville,White,99.8,541,283,5.3,GB-T/CCS2,Dealer,28-12-2023,12,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2022,46188.372511809685,27175.0,Like New,Phnom Penh,Grey,53/77.4,429-614,151,8.1,GB-T/CCS2,Authorized Dealer,17-10-2024,10,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2022,24897.77884959156,1766.0,New,Sihanoukville,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,15-11-2023,11,,Synthetic (New Formula),Synthetic
MG,MG 5,2022,20701.40997112662,0.0,New,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,05-09-2023,9,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2023,75162.6999069196,2144.0,Excellent,Battambang,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-04-2022,4,,Synthetic (New Formula),Synthetic
MG,MG 5,2023,19961.520527271892,33012.0,New,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,16-09-2025,9,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2023,25104.182837953587,4170.0,Fair,Sihanoukville,Orange,42.8,301,120,8.5,GB-T/CCS2,Dealer,13-12-2024,12,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2023,46963.48160643371,5760.0,New,Siem Reap,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Authorized Dealer,14-02-2025,2,,Synthetic (New Formula),Synthetic
AION,AION ES,2025,30948.87938735971,1100.0,Like New,Phnom Penh,Grey,55.6,410,150,7.5,GB-T/CCS2,Private,03-09-2024,9,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2023,68215.7187812151,30740.0,New,Battambang,Silver,86/100,560-620,200,3.3,GB-T/CCS2,Authorized Dealer,18-03-2022,3,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2022,67578.8139087718,10630.0,New,Sihanoukville,Blue,86/100,560-620,200,3.3,GB-T/CCS2,Private,11-08-2023,8,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2025,43297.887081255205,8071.0,New,Phnom Penh,Black,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,13-11-2023,11,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2021,52155.12202518795,11984.0,New,Phnom Penh,Cosmos Black,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,02-01-2023,1,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2022,22664.406811263765,59940.0,Like New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2020,47955.334562052936,25885.0,Fair,Phnom Penh,Cosmos Black,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,02-01-2023,1,,Synthetic (New Formula),Synthetic
